Plot Title: Sensor_09,,,,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 10392516, SEN S/N: 10392516)","RH, % (LGR S/N: 10392516, SEN S/N: 10392516)","Intensity, Lux (LGR S/N: 10392516, SEN S/N: 10392516)",Host Connected (LGR S/N: 10392516),Stopped (LGR S/N: 10392516),End Of File (LGR S/N: 10392516)
78,10/19/2022 17:52,65.615,28.171,6224.2,,,
79,10/19/2022 17:57,65.017,28.478,5806.4,,,
80,10/19/2022 18:02,64.546,28.89,5372.8,,,
81,10/19/2022 18:07,63.862,29.723,4907.6,,,
82,10/19/2022 18:12,63.219,30.389,4387.3,,,
83,10/19/2022 18:17,62.49,30.421,3859.1,,,
84,10/19/2022 18:22,62.062,32.245,3291.5,,,
85,10/19/2022 18:27,61.761,33.476,2708.1,,,
86,10/19/2022 18:32,60.948,34.738,2108.9,,,
87,10/19/2022 18:37,60.303,35.386,1541.3,,,
88,10/19/2022 18:42,59.659,35.708,1028.8,,,
89,10/19/2022 18:47,58.798,36.307,611,,,
90,10/19/2022 18:52,58.109,37.749,311.4,,,
91,10/19/2022 18:57,57.16,39.103,130.1,,,
92,10/19/2022 19:02,56.815,38.059,43.4,,,
93,10/19/2022 19:07,56.728,39.523,11.8,,,
94,10/19/2022 19:12,55.819,40.866,11.8,,,
95,10/19/2022 19:17,54.995,42.141,11.8,,,
96,10/19/2022 19:22,54.343,45.948,11.8,,,
97,10/19/2022 19:27,53.515,47.902,11.8,,,
98,10/19/2022 19:32,53.078,51.212,11.8,,,
99,10/19/2022 19:37,52.597,51.632,11.8,,,
100,10/19/2022 19:42,52.029,54.46,11.8,,,
101,10/19/2022 19:47,51.633,54.638,11.8,,,
102,10/19/2022 19:52,51.501,53.121,11.8,,,
103,10/19/2022 19:57,51.237,55.624,11.8,,,
104,10/19/2022 20:02,51.282,57.477,11.8,,,
105,10/19/2022 20:07,51.237,56.401,11.8,,,
106,10/19/2022 20:12,50.752,54.985,11.8,,,
107,10/19/2022 20:17,50.4,56.002,11.8,,,
108,10/19/2022 20:22,50.533,56.698,11.8,,,
109,10/19/2022 20:27,50.311,55.905,11.8,,,
110,10/19/2022 20:32,49.825,54.668,11.8,,,
111,10/19/2022 20:37,49.604,56.381,11.8,,,
112,10/19/2022 20:42,49.249,55.666,11.8,,,
113,10/19/2022 20:47,49.471,55.655,11.8,,,
114,10/19/2022 20:52,49.516,55.181,11.8,,,
115,10/19/2022 20:57,49.87,54.132,11.8,,,
116,10/19/2022 21:02,49.87,54.702,11.8,,,
117,10/19/2022 21:07,49.782,54.814,11.8,,,
118,10/19/2022 21:12,49.649,55.013,11.8,,,
119,10/19/2022 21:17,49.249,55.815,11.8,,,
120,10/19/2022 21:22,49.249,55.517,11.8,,,
121,10/19/2022 21:27,49.249,55.845,11.8,,,
122,10/19/2022 21:32,49.249,56.261,11.8,,,
123,10/19/2022 21:37,49.249,56.202,11.8,,,
124,10/19/2022 21:42,49.028,56.034,11.8,,,
125,10/19/2022 21:47,48.895,56.558,11.8,,,
126,10/19/2022 21:52,48.538,56.171,11.8,,,
127,10/19/2022 21:57,48.45,56.639,11.8,,,
128,10/19/2022 22:02,48.628,56.268,11.8,,,
129,10/19/2022 22:07,48.895,56.439,11.8,,,
130,10/19/2022 22:12,48.895,57.092,11.8,,,
131,10/19/2022 22:17,48.983,56.833,11.8,,,
132,10/19/2022 22:22,48.983,57.04,11.8,,,
133,10/19/2022 22:27,48.85,58.094,11.8,,,
134,10/19/2022 22:32,48.895,59.629,11.8,,,
135,10/19/2022 22:37,48.762,59.147,11.8,,,
136,10/19/2022 22:42,48.36,59.081,11.8,,,
137,10/19/2022 22:47,48.227,60.418,11.8,,,
138,10/19/2022 22:52,48.272,59.719,11.8,,,
139,10/19/2022 22:57,48.182,60.56,11.8,,,
140,10/19/2022 23:02,48.094,59.996,11.8,,,
141,10/19/2022 23:07,48.094,59.967,11.8,,,
142,10/19/2022 23:12,48.049,59.699,11.8,,,
143,10/19/2022 23:17,47.871,60.005,3.9,,,
144,10/19/2022 23:22,47.914,60.331,11.8,,,
145,10/19/2022 23:27,48.049,61.219,11.8,,,
146,10/19/2022 23:32,47.781,60.844,11.8,,,
147,10/19/2022 23:37,47.781,61.921,11.8,,,
148,10/19/2022 23:42,47.871,61.959,11.8,,,
149,10/19/2022 23:47,47.781,62.704,3.9,,,
150,10/19/2022 23:52,47.691,61.593,11.8,,,
151,10/19/2022 23:57,47.602,61.032,11.8,,,
152,10/20/2022 0:02,47.467,60.932,11.8,,,
153,10/20/2022 0:07,47.467,61.369,11.8,,,
154,10/20/2022 0:12,47.602,61.672,11.8,,,
155,10/20/2022 0:17,47.557,61.202,11.8,,,
156,10/20/2022 0:22,47.602,61.381,11.8,,,
157,10/20/2022 0:27,47.467,61.281,11.8,,,
158,10/20/2022 0:32,47.512,62.186,11.8,,,
159,10/20/2022 0:37,47.647,61.967,11.8,,,
160,10/20/2022 0:42,47.826,61.577,11.8,,,
161,10/20/2022 0:47,48.049,61.131,11.8,,,
162,10/20/2022 0:52,48.094,61.485,11.8,,,
163,10/20/2022 0:57,48.004,61.506,11.8,,,
164,10/20/2022 1:02,47.959,61.996,11.8,,,
165,10/20/2022 1:07,48.094,61.602,11.8,,,
166,10/20/2022 1:12,48.272,60.919,11.8,,,
167,10/20/2022 1:17,48.315,60.777,11.8,,,
168,10/20/2022 1:22,48.272,60.889,11.8,,,
169,10/20/2022 1:27,48.094,60.61,11.8,,,
170,10/20/2022 1:32,48.137,62.071,11.8,,,
171,10/20/2022 1:37,48.049,61.772,11.8,,,
172,10/20/2022 1:42,48.094,61.427,3.9,,,
173,10/20/2022 1:47,47.959,61.094,11.8,,,
174,10/20/2022 1:52,47.602,61.759,11.8,,,
175,10/20/2022 1:57,47.512,61.896,11.8,,,
176,10/20/2022 2:02,47.244,62.016,11.8,,,
177,10/20/2022 2:07,47.019,62.863,11.8,,,
178,10/20/2022 2:12,46.751,62.462,11.8,,,
179,10/20/2022 2:17,46.616,62.911,11.8,,,
180,10/20/2022 2:22,46.391,62.977,11.8,,,
181,10/20/2022 2:27,46.526,64.084,11.8,,,
182,10/20/2022 2:32,46.391,63.783,11.8,,,
183,10/20/2022 2:37,46.391,64.473,11.8,,,
184,10/20/2022 2:42,46.301,64.321,11.8,,,
185,10/20/2022 2:47,46.436,65.908,3.9,,,
186,10/20/2022 2:52,46.481,67.335,11.8,,,
187,10/20/2022 2:57,46.391,67.213,11.8,,,
188,10/20/2022 3:02,46.256,68.049,11.8,,,
189,10/20/2022 3:07,46.121,67.837,11.8,,,
190,10/20/2022 3:12,46.121,68.938,3.9,,,
191,10/20/2022 3:17,46.076,68.115,11.8,,,
192,10/20/2022 3:22,46.121,68.656,11.8,,,
193,10/20/2022 3:27,46.166,69.478,11.8,,,
194,10/20/2022 3:32,46.031,69.069,11.8,,,
195,10/20/2022 3:37,45.986,68.501,11.8,,,
196,10/20/2022 3:42,46.121,68.233,11.8,,,
197,10/20/2022 3:47,46.256,69.009,11.8,,,
198,10/20/2022 3:52,46.346,69.187,11.8,,,
199,10/20/2022 3:57,46.391,69.333,11.8,,,
200,10/20/2022 4:02,46.571,69.661,11.8,,,
201,10/20/2022 4:07,46.661,69.952,11.8,,,
202,10/20/2022 4:12,46.661,70.429,11.8,,,
203,10/20/2022 4:17,46.616,69.891,11.8,,,
204,10/20/2022 4:22,46.616,70.872,11.8,,,
205,10/20/2022 4:27,46.661,71.101,11.8,,,
206,10/20/2022 4:32,46.751,71.306,11.8,,,
207,10/20/2022 4:37,46.931,71.41,11.8,,,
208,10/20/2022 4:42,47.019,71.587,11.8,,,
209,10/20/2022 4:47,46.931,71.689,11.8,,,
210,10/20/2022 4:52,46.886,72.074,11.8,,,
211,10/20/2022 4:57,46.706,71.581,11.8,,,
212,10/20/2022 5:02,46.526,72.202,11.8,,,
213,10/20/2022 5:07,46.301,72.927,11.8,,,
214,10/20/2022 5:12,46.301,72.733,11.8,,,
215,10/20/2022 5:17,46.301,73.592,3.9,,,
216,10/20/2022 5:22,46.121,73.461,11.8,,,
217,10/20/2022 5:27,46.076,74.422,11.8,,,
218,10/20/2022 5:32,46.031,74.224,11.8,,,
219,10/20/2022 5:37,45.896,75.144,11.8,,,
220,10/20/2022 5:42,45.806,75.955,11.8,,,
221,10/20/2022 5:47,45.669,76.431,11.8,,,
222,10/20/2022 5:52,45.714,75.808,11.8,,,
223,10/20/2022 5:57,45.624,75.167,11.8,,,
224,10/20/2022 6:02,45.444,75.776,11.8,,,
225,10/20/2022 6:07,45.172,77.624,11.8,,,
226,10/20/2022 6:12,45.262,77.2,11.8,,,
227,10/20/2022 6:17,45.217,77.493,11.8,,,
228,10/20/2022 6:22,45.082,77.124,11.8,,,
229,10/20/2022 6:27,44.991,77.466,11.8,,,
230,10/20/2022 6:32,45.307,78.668,11.8,,,
231,10/20/2022 6:37,45.579,76.748,11.8,,,
232,10/20/2022 6:42,45.806,78.052,11.8,,,
233,10/20/2022 6:47,45.986,77.829,11.8,,,
234,10/20/2022 6:52,46.346,77.872,11.8,,,
235,10/20/2022 6:57,46.526,77.731,11.8,,,
236,10/20/2022 7:02,46.616,76.761,11.8,,,
237,10/20/2022 7:07,46.706,77.807,11.8,,,
238,10/20/2022 7:12,46.886,77.855,11.8,,,
239,10/20/2022 7:17,47.154,77.751,27.6,,,
240,10/20/2022 7:22,46.931,78.051,90.7,,,
241,10/20/2022 7:27,46.706,77.535,248.3,,,
242,10/20/2022 7:32,46.571,78.334,508.5,,,
243,10/20/2022 7:37,46.616,78.23,886.9,,,
244,10/20/2022 7:42,46.661,77.529,1367.8,,,
245,10/20/2022 7:47,46.751,78.572,1896,,,
246,10/20/2022 7:52,46.886,77.828,2455.8,,,
247,10/20/2022 7:57,47.064,77.468,2999.8,,,
248,10/20/2022 8:02,47.467,77.161,3543.8,,,
249,10/20/2022 8:07,47.826,76.492,4056.2,,,
250,10/20/2022 8:12,48.227,76.374,4521.3,,,
251,10/20/2022 8:17,48.762,76.244,4962.8,,,
252,10/20/2022 8:22,49.383,76.152,5451.6,,,
253,10/20/2022 8:27,50.311,75.514,6027.1,,,
254,10/20/2022 8:32,51.105,74.689,6571.1,,,
255,10/20/2022 8:37,51.94,73.248,6981.1,,,
256,10/20/2022 8:42,52.597,72.365,7335.8,,,
257,10/20/2022 8:47,53.298,71.538,7651.2,,,
258,10/20/2022 8:52,53.994,70.336,7927.1,,,
259,10/20/2022 8:57,54.691,69.382,8171.5,,,
260,10/20/2022 9:02,55.299,68.7,8384.4,,,
261,10/20/2022 9:07,56.035,67.883,8589.4,,,
262,10/20/2022 9:12,56.772,66.19,8778.6,,,
263,10/20/2022 9:17,57.463,65.209,8936.2,,,
264,10/20/2022 9:22,58.239,63.759,9086,,,
265,10/20/2022 9:27,58.971,62.766,9227.9,,,
266,10/20/2022 9:32,59.616,61.789,9362,,,
267,10/20/2022 9:37,60.39,60.279,9472.3,,,
268,10/20/2022 9:42,61.162,59.749,9566.9,,,
269,10/20/2022 9:47,61.804,58.33,9661.5,,,
270,10/20/2022 9:52,62.362,58.318,9732.5,,,
271,10/20/2022 9:57,63.005,56.705,9819.2,,,
272,10/20/2022 10:02,63.862,55.372,9890.2,,,
273,10/20/2022 10:07,64.375,54.739,9961.1,,,
274,10/20/2022 10:12,65.017,54.206,10008.4,,,
275,10/20/2022 10:17,65.615,52.833,10071.5,,,
276,10/20/2022 10:22,66.472,52.062,10134.6,,,
277,10/20/2022 10:27,67.071,51.079,10189.8,,,
278,10/20/2022 10:32,67.671,50.905,10221.3,,,
279,10/20/2022 10:37,68.142,49.529,10268.6,,,
280,10/20/2022 10:42,68.698,48.908,10300.1,,,
281,10/20/2022 10:47,69.085,48.936,10355.3,,,
282,10/20/2022 10:52,69.557,47.356,10394.7,,,
283,10/20/2022 10:57,70.072,47.646,10434.2,,,
284,10/20/2022 11:02,70.587,46.792,10457.8,,,
285,10/20/2022 11:07,70.846,45.437,10473.6,,,
286,10/20/2022 11:12,71.19,45.684,10520.9,,,
287,10/20/2022 11:17,71.791,45.052,10536.6,,,
288,10/20/2022 11:22,72.093,44.558,10576.1,,,
289,10/20/2022 11:27,72.264,44.762,10599.7,,,
290,10/20/2022 11:32,72.567,44.75,10615.5,,,
291,10/20/2022 11:37,72.997,43.748,10639.1,,,
292,10/20/2022 11:42,73.342,43.576,10654.9,,,
293,10/20/2022 11:47,73.774,43.863,10686.4,,,
294,10/20/2022 11:52,73.904,42.317,10686.4,,,
295,10/20/2022 11:57,74.381,42.801,10702.2,,,
296,10/20/2022 12:02,74.899,41.859,10718,,,
297,10/20/2022 12:07,75.333,41.82,10749.5,,,
298,10/20/2022 12:12,75.333,41.69,10749.5,,,
299,10/20/2022 12:17,75.594,41.282,10765.3,,,
300,10/20/2022 12:22,75.81,40.543,10773.2,,,
301,10/20/2022 12:27,75.985,39.603,10804.7,,,
302,10/20/2022 12:32,76.289,38.996,10812.6,,,
303,10/20/2022 12:37,76.507,38.053,10804.7,,,
304,10/20/2022 12:42,76.768,39.189,10804.7,,,
305,10/20/2022 12:47,76.986,39.333,10828.3,,,
306,10/20/2022 12:52,77.203,38.654,10844.1,,,
307,10/20/2022 12:57,77.464,38.471,10836.2,,,
308,10/20/2022 13:02,77.596,37.453,10852,,,
309,10/20/2022 13:07,77.815,37.432,10859.9,,,
310,10/20/2022 13:12,77.945,36.444,10899.3,,,
311,10/20/2022 13:17,78.208,35.593,10875.6,,,
312,10/20/2022 13:22,78.602,35.614,10875.6,,,
313,10/20/2022 13:27,78.733,35.421,10899.3,,,
314,10/20/2022 13:32,78.865,34.023,10915.1,,,
315,10/20/2022 13:37,78.953,33.692,10938.7,,,
316,10/20/2022 13:42,78.996,33.493,10907.2,,,
317,10/20/2022 13:47,79.216,33.169,10922.9,,,
318,10/20/2022 13:52,79.435,33.045,10946.6,,,
319,10/20/2022 13:57,79.48,33.484,10954.5,,,
320,10/20/2022 14:02,79.567,34.059,10946.6,,,
321,10/20/2022 14:07,79.831,33.67,10954.5,,,
322,10/20/2022 14:12,79.963,33.004,10970.3,,,
323,10/20/2022 14:17,80.096,32.808,10993.9,,,
324,10/20/2022 14:22,80.139,32.608,10970.3,,,
325,10/20/2022 14:27,80.051,31.794,10978.1,,,
326,10/20/2022 14:32,80.096,32.539,11001.8,,,
327,10/20/2022 14:37,80.227,32.579,10978.1,,,
328,10/20/2022 14:42,80.449,32.151,10970.3,,,
329,10/20/2022 14:47,80.492,32.761,10978.1,,,
330,10/20/2022 14:52,80.537,31.344,10970.3,,,
331,10/20/2022 14:57,80.537,32.088,10946.6,,,
332,10/20/2022 15:02,80.625,32.025,10978.1,,,
333,10/20/2022 15:07,80.713,31.894,10946.6,,,
334,10/20/2022 15:12,80.757,32.706,10993.9,,,
335,10/20/2022 15:17,80.845,31.359,10946.6,,,
336,10/20/2022 15:22,80.845,31.494,10946.6,,,
337,10/20/2022 15:27,81.023,31.096,10907.2,,,
338,10/20/2022 15:32,81.023,30.757,10867.8,,,
339,10/20/2022 15:37,80.935,31.194,10875.6,,,
340,10/20/2022 15:42,80.978,30.823,10852,,,
341,10/20/2022 15:47,81.023,31.57,10781,,,
342,10/20/2022 15:52,80.978,30.755,10765.3,,,
343,10/20/2022 15:57,81.066,30.827,10702.2,,,
344,10/20/2022 16:02,81.066,30.827,10631.3,,,
345,10/20/2022 16:07,81.066,30.861,10576.1,,,
346,10/20/2022 16:12,81.066,30.725,10513,,,
347,10/20/2022 16:17,81.023,30.554,10434.2,,,
348,10/20/2022 16:22,81.154,31.103,10355.3,,,
349,10/20/2022 16:27,81.066,29.876,10260.7,,,
350,10/20/2022 16:32,81.066,31.098,10166.1,,,
351,10/20/2022 16:37,80.978,30.11,10024.2,,,
352,10/20/2022 16:42,80.802,30.747,9913.8,,,
353,10/20/2022 16:47,80.713,31.149,9779.8,,,
354,10/20/2022 16:52,80.757,30.745,9645.8,,,
355,10/20/2022 16:57,80.625,30.705,9464.5,,,
356,10/20/2022 17:02,80.492,30.902,9283.1,,,
357,10/20/2022 17:07,80.316,31.131,9093.9,,,
358,10/20/2022 17:12,80.316,30.589,8857.4,,,
359,10/20/2022 17:17,80.139,30.716,8620.9,,,
360,10/20/2022 17:22,80.008,31.184,8368.6,,,
361,10/20/2022 17:27,79.788,31.68,8053.3,,,
362,10/20/2022 17:32,79.612,31.537,7745.8,,,
363,10/20/2022 17:37,79.304,31.826,7406.8,,,
364,10/20/2022 17:42,79.084,31.883,7036.3,,,
365,10/20/2022 17:47,78.822,32.409,6657.8,,,
366,10/20/2022 17:52,78.602,32.6,6263.6,,,
367,10/20/2022 17:57,78.339,32.722,5837.9,,,
368,10/20/2022 18:02,77.945,32.937,5388.5,,,
369,10/20/2022 18:07,77.727,33.53,4899.8,,,
370,10/20/2022 18:12,77.203,34.439,4371.5,,,
371,10/20/2022 18:17,76.681,34.779,3811.8,,,
372,10/20/2022 18:22,76.246,35.189,3228.4,,,
373,10/20/2022 18:27,75.637,35.887,2621.4,,,
374,10/20/2022 18:32,74.986,36.779,2022.2,,,
375,10/20/2022 18:37,74.554,37.118,1454.6,,,
376,10/20/2022 18:42,73.99,37.614,950,,,
377,10/20/2022 18:47,73.429,38.109,555.8,,,
378,10/20/2022 18:52,72.826,38.73,272,,,
379,10/20/2022 18:57,72.307,39.354,106.4,,,
380,10/20/2022 19:02,71.791,39.715,35.5,,,
381,10/20/2022 19:07,71.19,40.298,11.8,,,
382,10/20/2022 19:12,70.502,41.133,11.8,,,
383,10/20/2022 19:17,70.072,41.85,11.8,,,
384,10/20/2022 19:22,69.6,42.111,11.8,,,
385,10/20/2022 19:27,68.828,42.835,11.8,,,
386,10/20/2022 19:32,68.227,44.015,11.8,,,
387,10/20/2022 19:37,67.798,45.2,11.8,,,
388,10/20/2022 19:42,67.329,45.932,11.8,,,
389,10/20/2022 19:47,67.071,46.865,11.8,,,
390,10/20/2022 19:52,66.686,47.123,11.8,,,
391,10/20/2022 19:57,66.301,47.728,11.8,,,
392,10/20/2022 20:02,65.959,49.244,11.8,,,
393,10/20/2022 20:07,65.615,49.501,11.8,,,
394,10/20/2022 20:12,65.403,50.329,11.8,,,
395,10/20/2022 20:17,65.188,50.438,11.8,,,
396,10/20/2022 20:22,64.931,51.166,11.8,,,
397,10/20/2022 20:27,64.674,51.954,11.8,,,
398,10/20/2022 20:32,64.589,52.412,11.8,,,
399,10/20/2022 20:37,64.503,52.22,11.8,,,
400,10/20/2022 20:42,64.674,52.233,11.8,,,
401,10/20/2022 20:47,64.717,52.05,11.8,,,
402,10/20/2022 20:52,64.589,52.257,11.8,,,
403,10/20/2022 20:57,64.589,51.792,11.8,,,
404,10/20/2022 21:02,64.459,51.751,11.8,,,
405,10/20/2022 21:07,64.288,52.296,11.8,,,
406,10/20/2022 21:12,64.074,52.743,11.8,,,
407,10/20/2022 21:17,63.903,52.699,11.8,,,
408,10/20/2022 21:22,63.689,52.991,11.8,,,
409,10/20/2022 21:27,63.475,53.282,11.8,,,
410,10/20/2022 21:32,63.347,53.426,11.8,,,
411,10/20/2022 21:37,63.09,53.867,11.8,,,
412,10/20/2022 21:42,62.834,54.215,11.8,,,
413,10/20/2022 21:47,62.704,54.511,11.8,,,
414,10/20/2022 21:52,62.62,55.422,11.8,,,
415,10/20/2022 21:57,62.577,55.174,11.8,,,
416,10/20/2022 22:02,62.406,55.435,11.8,,,
417,10/20/2022 22:07,62.319,55.428,11.8,,,
418,10/20/2022 22:12,62.233,56.183,11.8,,,
419,10/20/2022 22:17,62.062,56.321,11.8,,,
420,10/20/2022 22:22,62.019,56.682,11.8,,,
421,10/20/2022 22:27,62.019,56.622,11.8,,,
422,10/20/2022 22:32,61.977,56.588,11.8,,,
423,10/20/2022 22:37,61.848,56.759,11.8,,,
424,10/20/2022 22:42,61.72,56.991,11.8,,,
425,10/20/2022 22:47,61.677,57.2,11.8,,,
426,10/20/2022 22:52,61.506,57.851,11.8,,,
427,10/20/2022 22:57,61.376,58.051,11.8,,,
428,10/20/2022 23:02,61.462,58.24,11.8,,,
429,10/20/2022 23:07,61.633,57.347,11.8,,,
430,10/20/2022 23:12,61.72,57.355,11.8,,,
431,10/20/2022 23:17,61.633,57.68,11.8,,,
432,10/20/2022 23:22,61.677,57.593,11.8,,,
433,10/20/2022 23:27,61.506,58.062,11.8,,,
434,10/20/2022 23:32,61.376,58.474,11.8,,,
435,10/20/2022 23:37,61.205,59.001,11.8,,,
436,10/20/2022 23:42,61.205,59.482,11.8,,,
437,10/20/2022 23:47,61.119,59.715,11.8,,,
438,10/20/2022 23:52,61.075,60.371,11.8,,,
439,10/20/2022 23:57,60.861,60.86,11.8,,,
440,10/21/2022 0:02,60.861,61.427,11.8,,,
441,10/21/2022 0:07,60.69,62.096,11.8,,,
442,10/21/2022 0:12,60.561,63.004,11.8,,,
443,10/21/2022 0:17,60.561,62.945,11.8,,,
444,10/21/2022 0:22,60.346,62.984,11.8,,,
445,10/21/2022 0:27,60.132,63.88,11.8,,,
446,10/21/2022 0:32,59.916,64.037,11.8,,,
447,10/21/2022 0:37,59.702,64.576,11.8,,,
448,10/21/2022 0:42,59.486,64.79,11.8,,,
449,10/21/2022 0:47,59.358,65.599,11.8,,,
450,10/21/2022 0:52,59.358,65.716,11.8,,,
451,10/21/2022 0:57,59.358,65.277,11.8,,,
452,10/21/2022 1:02,59.272,65.444,11.8,,,
453,10/21/2022 1:07,59.358,65.159,11.8,,,
454,10/21/2022 1:12,59.272,64.887,11.8,,,
455,10/21/2022 1:17,59.229,64.824,11.8,,,
456,10/21/2022 1:22,59.272,64.505,11.8,,,
457,10/21/2022 1:27,59.229,64.471,11.8,,,
458,10/21/2022 1:32,59.229,64.413,11.8,,,
459,10/21/2022 1:37,59.185,64.644,11.8,,,
460,10/21/2022 1:42,59.014,65.097,11.8,,,
461,10/21/2022 1:47,58.885,65.377,11.8,,,
462,10/21/2022 1:52,58.798,65.222,11.8,,,
463,10/21/2022 1:57,58.798,65.837,11.8,,,
464,10/21/2022 2:02,58.798,66.041,11.8,,,
465,10/21/2022 2:07,58.885,66.342,11.8,,,
466,10/21/2022 2:12,58.885,66.604,11.8,,,
467,10/21/2022 2:17,58.885,66.866,11.8,,,
468,10/21/2022 2:22,58.885,67.303,11.8,,,
469,10/21/2022 2:27,58.798,67.352,11.8,,,
470,10/21/2022 2:32,58.626,68.031,11.8,,,
471,10/21/2022 2:37,58.541,67.993,11.8,,,
472,10/21/2022 2:42,58.498,69.088,11.8,,,
473,10/21/2022 2:47,58.411,69.425,11.8,,,
474,10/21/2022 2:52,58.411,69.828,11.8,,,
475,10/21/2022 2:57,58.411,70.058,11.8,,,
476,10/21/2022 3:02,58.368,70.542,11.8,,,
477,10/21/2022 3:07,58.325,71.081,11.8,,,
478,10/21/2022 3:12,58.368,71.115,11.8,,,
479,10/21/2022 3:17,58.325,71.71,11.8,,,
480,10/21/2022 3:22,58.239,71.301,11.8,,,
