"Plot Title: Sensor_19"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10392529, SEN S/N: 10392529)","RH, % (LGR S/N: 10392529, SEN S/N: 10392529)","Intensity, Lux (LGR S/N: 10392529, SEN S/N: 10392529)","Host Connected (LGR S/N: 10392529)","Stopped (LGR S/N: 10392529)","End Of File (LGR S/N: 10392529)"
39,10/19/22 02:26:43 PM,72.136,43.434,1557.0,,,
40,10/19/22 02:31:43 PM,72.178,43.469,1533.4,,,
41,10/19/22 02:36:43 PM,72.264,43.474,1517.6,,,
42,10/19/22 02:41:43 PM,72.307,43.509,1486.1,,,
43,10/19/22 02:46:43 PM,72.351,43.512,1462.4,,,
44,10/19/22 02:51:43 PM,72.437,43.518,1446.7,,,
45,10/19/22 02:56:43 PM,72.480,43.521,1423.0,,,
46,10/19/22 03:01:43 PM,72.567,43.526,1399.4,,,
47,10/19/22 03:06:43 PM,72.610,43.593,1383.6,,,
48,10/19/22 03:11:43 PM,72.653,43.564,1375.7,,,
49,10/19/22 03:16:43 PM,72.739,43.602,1359.9,,,
50,10/19/22 03:21:43 PM,72.783,43.572,1344.2,,,
51,10/19/22 03:26:43 PM,72.869,43.578,1336.3,,,
52,10/19/22 03:31:43 PM,72.912,43.613,1328.4,,,
53,10/19/22 03:36:43 PM,72.997,43.619,1320.5,,,
54,10/19/22 03:41:43 PM,73.040,43.621,1312.6,,,
55,10/19/22 03:46:43 PM,73.126,43.627,1304.8,,,
56,10/19/22 03:51:43 PM,73.170,43.662,1289.0,,,
57,10/19/22 03:56:43 PM,73.256,43.700,1273.2,,,
58,10/19/22 04:01:43 PM,73.299,43.735,1249.6,,,
59,10/19/22 04:06:43 PM,73.342,43.705,1225.9,,,
60,10/19/22 04:11:43 PM,73.429,43.743,1202.3,,,
61,10/19/22 04:16:43 PM,73.472,43.778,1170.7,,,
62,10/19/22 04:21:43 PM,73.515,43.781,1131.3,,,
63,10/19/22 04:26:43 PM,73.602,43.851,1107.7,,,
64,10/19/22 04:31:43 PM,73.645,43.854,1076.1,,,
65,10/19/22 04:36:43 PM,73.688,43.889,1044.6,,,
66,10/19/22 04:41:43 PM,73.731,43.892,1005.2,,,
67,10/19/22 04:46:43 PM,73.774,43.927,965.8,,,
68,10/19/22 04:51:43 PM,73.818,43.930,934.2,,,
69,10/19/22 04:56:43 PM,73.861,43.997,902.7,,,
70,10/19/22 05:01:43 PM,73.904,44.000,871.2,,,
71,10/19/22 05:06:43 PM,73.904,44.032,831.7,,,
72,10/19/22 05:11:43 PM,73.947,44.068,792.3,,,
73,10/19/22 05:16:43 PM,73.947,44.068,752.9,,,
74,10/19/22 05:21:43 PM,73.990,44.103,713.5,,,
75,10/19/22 05:26:43 PM,73.990,44.135,666.2,,,
76,10/19/22 05:31:43 PM,74.034,44.170,626.8,,,
77,10/19/22 05:36:43 PM,74.034,44.202,579.5,,,
78,10/19/22 05:41:43 PM,74.034,44.235,532.2,,,
79,10/19/22 05:46:43 PM,74.034,44.267,484.9,,,
80,10/19/22 05:51:43 PM,74.077,44.302,437.5,,,
81,10/19/22 05:56:43 PM,74.077,44.334,398.1,,,
82,10/19/22 06:01:43 PM,74.077,44.367,350.8,,,
83,10/19/22 06:06:43 PM,74.077,44.399,303.5,,,
84,10/19/22 06:11:43 PM,74.077,44.431,256.2,,,
85,10/19/22 06:16:43 PM,74.077,44.463,208.9,,,
86,10/19/22 06:21:43 PM,74.034,44.493,169.5,,,
87,10/19/22 06:26:43 PM,74.034,44.525,122.2,,,
88,10/19/22 06:31:43 PM,74.034,44.525,74.9,,,
89,10/19/22 06:36:43 PM,73.990,44.619,51.2,,,
90,10/19/22 06:41:43 PM,73.990,44.651,35.5,,,
91,10/19/22 06:46:43 PM,73.947,44.680,19.7,,,
92,10/19/22 06:51:43 PM,73.904,44.678,11.8,,,
93,10/19/22 06:56:43 PM,73.861,44.675,11.8,,,
94,10/19/22 07:01:43 PM,73.818,44.704,11.8,,,
95,10/19/22 07:06:43 PM,73.774,44.734,11.8,,,
96,10/19/22 07:11:43 PM,73.731,44.698,11.8,,,
97,10/19/22 07:16:43 PM,73.688,44.760,11.8,,,
98,10/19/22 07:21:43 PM,73.602,44.754,11.8,,,
99,10/19/22 07:26:43 PM,73.558,44.719,11.8,,,
100,10/19/22 07:31:43 PM,73.515,44.749,11.8,,,
101,10/19/22 07:36:43 PM,73.472,44.746,11.8,,,
102,10/19/22 07:41:43 PM,73.386,44.804,11.8,,,
103,10/19/22 07:46:43 PM,73.342,44.834,11.8,,,
104,10/19/22 07:51:43 PM,73.299,44.863,11.8,,,
105,10/19/22 07:56:43 PM,73.213,44.922,11.8,,,
106,10/19/22 08:01:43 PM,73.170,44.983,11.8,,,
107,10/19/22 08:06:43 PM,73.083,45.010,11.8,,,
108,10/19/22 08:11:43 PM,73.040,45.007,11.8,,,
109,10/19/22 08:16:43 PM,72.955,45.065,11.8,,,
110,10/19/22 08:21:43 PM,72.912,45.095,11.8,,,
111,10/19/22 08:26:43 PM,72.826,45.121,11.8,,,
112,10/19/22 08:31:43 PM,72.739,45.179,11.8,,,
113,10/19/22 08:36:43 PM,72.696,45.209,11.8,,,
114,10/19/22 08:41:43 PM,72.610,45.203,11.8,,,
115,10/19/22 08:46:43 PM,72.567,45.232,11.8,,,
116,10/19/22 08:51:43 PM,72.480,45.258,11.8,,,
117,10/19/22 08:56:43 PM,72.394,45.317,11.8,,,
118,10/19/22 09:01:43 PM,72.307,45.311,11.8,,,
119,10/19/22 09:06:43 PM,72.264,45.340,11.8,,,
120,10/19/22 09:11:43 PM,72.178,45.302,11.8,,,
121,10/19/22 09:16:43 PM,72.136,45.364,11.8,,,
122,10/19/22 09:21:43 PM,72.050,45.358,11.8,,,
123,10/19/22 09:26:43 PM,71.964,45.352,11.8,,,
124,10/19/22 09:31:43 PM,71.920,45.413,11.8,,,
125,10/19/22 09:36:43 PM,71.834,45.408,11.8,,,
126,10/19/22 09:41:43 PM,71.748,45.434,11.8,,,
127,10/19/22 09:46:43 PM,71.704,45.431,11.8,,,
128,10/19/22 09:51:43 PM,71.620,45.457,11.8,,,
129,10/19/22 09:56:43 PM,71.533,45.451,11.8,,,
130,10/19/22 10:01:43 PM,71.447,45.446,11.8,,,
131,10/19/22 10:06:43 PM,71.361,45.472,11.8,,,
132,10/19/22 10:11:43 PM,71.317,45.501,11.8,,,
133,10/19/22 10:16:43 PM,71.231,45.495,11.8,,,
134,10/19/22 10:21:43 PM,71.146,45.489,11.8,,,
135,10/19/22 10:26:43 PM,71.060,45.548,11.8,,,
136,10/19/22 10:31:43 PM,71.017,45.545,11.8,,,
137,10/19/22 10:36:43 PM,70.930,45.539,11.8,,,
138,10/19/22 10:41:43 PM,70.846,45.565,11.8,,,
139,10/19/22 10:46:43 PM,70.759,45.591,11.8,,,
140,10/19/22 10:51:43 PM,70.716,45.588,11.8,,,
141,10/19/22 10:56:43 PM,70.630,45.583,11.8,,,
142,10/19/22 11:01:43 PM,70.587,45.612,11.8,,,
143,10/19/22 11:06:43 PM,70.502,45.606,11.8,,,
144,10/19/22 11:11:43 PM,70.416,45.632,11.8,,,
145,10/19/22 11:16:43 PM,70.329,45.626,11.8,,,
146,10/19/22 11:21:43 PM,70.286,45.623,11.8,,,
147,10/19/22 11:26:43 PM,70.201,45.649,11.8,,,
148,10/19/22 11:31:43 PM,70.158,45.678,11.8,,,
149,10/19/22 11:36:43 PM,70.072,45.673,11.8,,,
150,10/19/22 11:41:43 PM,69.985,45.667,11.8,,,
151,10/19/22 11:46:43 PM,69.942,45.696,11.8,,,
152,10/19/22 11:51:43 PM,69.858,45.690,11.8,,,
153,10/19/22 11:56:43 PM,69.771,45.716,11.8,,,
154,10/20/22 12:01:43 AM,69.728,45.713,11.8,,,
155,10/20/22 12:06:43 AM,69.643,45.739,11.8,,,
156,10/20/22 12:11:43 AM,69.557,45.733,11.8,,,
157,10/20/22 12:16:43 AM,69.514,45.762,11.8,,,
158,10/20/22 12:21:43 AM,69.427,45.757,11.8,,,
159,10/20/22 12:26:43 AM,69.386,45.754,11.8,,,
160,10/20/22 12:31:43 AM,69.300,45.780,11.8,,,
161,10/20/22 12:36:43 AM,69.256,45.745,11.8,,,
162,10/20/22 12:41:43 AM,69.170,45.771,11.8,,,
163,10/20/22 12:46:43 AM,69.085,45.765,11.8,,,
164,10/20/22 12:51:43 AM,69.042,45.762,11.8,,,
165,10/20/22 12:56:43 AM,68.956,45.788,11.8,,,
166,10/20/22 01:01:43 AM,68.913,45.785,11.8,,,
167,10/20/22 01:06:43 AM,68.828,45.780,11.8,,,
168,10/20/22 01:11:43 AM,68.785,45.777,11.8,,,
169,10/20/22 01:16:43 AM,68.698,45.771,11.8,,,
170,10/20/22 01:21:43 AM,68.614,45.797,11.8,,,
171,10/20/22 01:26:43 AM,68.571,45.762,11.8,,,
172,10/20/22 01:31:43 AM,68.527,45.759,11.8,,,
173,10/20/22 01:36:43 AM,68.443,45.753,11.8,,,
174,10/20/22 01:41:43 AM,68.356,45.779,11.8,,,
175,10/20/22 01:46:43 AM,68.313,45.808,11.8,,,
176,10/20/22 01:51:43 AM,68.227,45.802,11.8,,,
177,10/20/22 01:56:43 AM,68.185,45.800,11.8,,,
178,10/20/22 02:01:43 AM,68.356,45.938,11.8,,,
179,10/20/22 02:06:43 AM,68.999,45.727,11.8,,,
180,10/20/22 02:11:43 AM,69.085,45.638,11.8,,,
181,10/20/22 02:16:43 AM,69.042,45.730,11.8,,,
182,10/20/22 02:21:43 AM,68.999,45.759,11.8,,,
183,10/20/22 02:26:43 AM,68.956,45.725,11.8,,,
184,10/20/22 02:31:43 AM,68.871,45.719,11.8,,,
185,10/20/22 02:36:43 AM,68.785,45.745,11.8,,,
186,10/20/22 02:41:43 AM,68.698,45.707,11.8,,,
187,10/20/22 02:46:43 AM,68.614,45.701,11.8,,,
188,10/20/22 02:51:43 AM,68.571,45.698,11.8,,,
189,10/20/22 02:56:43 AM,68.443,45.690,11.8,,,
190,10/20/22 03:01:43 AM,68.657,45.832,11.8,,,
191,10/20/22 03:06:43 AM,69.256,45.490,11.8,,,
192,10/20/22 03:11:43 AM,69.300,45.429,11.8,,,
193,10/20/22 03:16:43 AM,69.213,45.551,11.8,,,
194,10/20/22 03:21:43 AM,69.129,45.545,11.8,,,
195,10/20/22 03:26:43 AM,69.085,45.542,11.8,,,
196,10/20/22 03:31:43 AM,68.999,45.536,11.8,,,
197,10/20/22 03:36:43 AM,68.913,45.530,11.8,,,
198,10/20/22 03:41:43 AM,68.785,45.522,11.8,,,
199,10/20/22 03:46:43 AM,68.698,45.516,11.8,,,
200,10/20/22 03:51:43 AM,68.571,45.507,11.8,,,
201,10/20/22 03:56:43 AM,68.484,45.501,11.8,,,
202,10/20/22 04:01:43 AM,68.400,45.496,11.8,,,
203,10/20/22 04:06:43 AM,68.527,45.600,11.8,,,
204,10/20/22 04:11:43 AM,69.300,45.429,11.8,,,
205,10/20/22 04:16:43 AM,69.557,45.159,11.8,,,
206,10/20/22 04:21:43 AM,69.557,45.255,11.8,,,
207,10/20/22 04:26:43 AM,69.471,45.313,11.8,,,
208,10/20/22 04:31:43 AM,69.386,45.307,11.8,,,
209,10/20/22 04:36:43 AM,69.300,45.301,11.8,,,
210,10/20/22 04:41:43 AM,69.213,45.295,11.8,,,
211,10/20/22 04:46:43 AM,69.085,45.287,11.8,,,
212,10/20/22 04:51:43 AM,68.999,45.249,11.8,,,
213,10/20/22 04:56:43 AM,68.871,45.272,11.8,,,
214,10/20/22 05:01:43 AM,68.742,45.264,11.8,,,
215,10/20/22 05:06:43 AM,68.614,45.255,11.8,,,
216,10/20/22 05:11:43 AM,68.527,45.249,11.8,,,
217,10/20/22 05:16:43 AM,68.400,45.241,11.8,,,
218,10/20/22 05:21:43 AM,68.313,45.235,11.8,,,
219,10/20/22 05:26:43 AM,68.484,45.374,11.8,,,
220,10/20/22 05:31:43 AM,68.956,45.150,11.8,,,
221,10/20/22 05:36:43 AM,68.956,45.119,11.8,,,
222,10/20/22 05:41:43 AM,68.913,45.211,11.8,,,
223,10/20/22 05:46:43 AM,68.828,45.174,11.8,,,
224,10/20/22 05:51:43 AM,68.742,45.200,11.8,,,
225,10/20/22 05:56:43 AM,68.657,45.194,11.8,,,
226,10/20/22 06:01:43 AM,68.527,45.185,11.8,,,
227,10/20/22 06:06:43 AM,68.443,45.180,11.8,,,
228,10/20/22 06:11:43 AM,68.356,45.174,11.8,,,
229,10/20/22 06:16:43 AM,68.657,45.258,11.8,,,
230,10/20/22 06:21:43 AM,69.386,45.019,11.8,,,
231,10/20/22 06:26:43 AM,69.471,44.929,11.8,,,
232,10/20/22 06:31:43 AM,69.427,45.054,11.8,,,
233,10/20/22 06:36:43 AM,69.343,45.017,11.8,,,
234,10/20/22 06:41:43 AM,69.256,45.011,11.8,,,
235,10/20/22 06:46:43 AM,69.129,45.034,11.8,,,
236,10/20/22 06:51:43 AM,69.042,44.996,11.8,,,
237,10/20/22 06:56:43 AM,68.913,44.988,11.8,,,
238,10/20/22 07:01:43 AM,68.828,44.982,11.8,,,
239,10/20/22 07:06:43 AM,68.698,44.942,11.8,,,
240,10/20/22 07:11:43 AM,68.571,44.965,11.8,,,
241,10/20/22 07:16:43 AM,68.443,44.956,11.8,,,
242,10/20/22 07:21:43 AM,68.313,44.948,11.8,,,
243,10/20/22 07:26:43 AM,68.227,44.942,11.8,,,
244,10/20/22 07:31:43 AM,68.443,45.116,11.8,,,
245,10/20/22 07:36:43 AM,69.170,44.941,19.7,,,
246,10/20/22 07:41:43 AM,69.386,44.732,35.5,,,
247,10/20/22 07:46:43 AM,69.300,44.854,51.2,,,
248,10/20/22 07:51:43 AM,69.213,44.848,67.0,,,
249,10/20/22 07:56:43 AM,69.170,44.877,90.7,,,
250,10/20/22 08:01:43 AM,69.085,44.872,138.0,,,
251,10/20/22 08:06:43 AM,68.999,44.834,177.4,,,
252,10/20/22 08:11:43 AM,68.913,44.828,216.8,,,
253,10/20/22 08:16:43 AM,68.828,44.822,256.2,,,
254,10/20/22 08:21:43 AM,68.698,44.814,295.6,,,
255,10/20/22 08:26:43 AM,68.614,44.808,327.2,,,
256,10/20/22 08:31:43 AM,68.527,44.771,366.6,,,
257,10/20/22 08:36:43 AM,68.443,44.765,406.0,,,
258,10/20/22 08:41:43 AM,68.356,44.759,453.3,,,
259,10/20/22 08:46:43 AM,68.313,44.756,492.7,,,
260,10/20/22 08:51:43 AM,68.227,44.719,532.2,,,
261,10/20/22 08:56:43 AM,68.185,44.748,571.6,,,
262,10/20/22 09:01:43 AM,68.142,44.777,611.0,,,
263,10/20/22 09:06:43 AM,68.099,44.742,658.3,,,
264,10/20/22 09:11:43 AM,68.099,44.742,697.7,,,
265,10/20/22 09:16:43 AM,68.056,44.739,737.1,,,
266,10/20/22 09:21:43 AM,68.056,44.771,776.6,,,
267,10/20/22 09:26:43 AM,68.056,44.771,816.0,,,
268,10/20/22 09:31:43 AM,68.056,44.771,847.5,,,
269,10/20/22 09:36:43 AM,68.056,44.707,886.9,,,
270,10/20/22 09:41:43 AM,68.056,44.739,918.5,,,
271,10/20/22 09:46:43 AM,68.099,44.710,950.0,,,
272,10/20/22 09:51:43 AM,68.099,44.710,989.4,,,
273,10/20/22 09:56:43 AM,68.142,44.713,1020.9,,,
274,10/20/22 10:01:43 AM,68.185,44.716,1052.5,,,
275,10/20/22 10:06:43 AM,68.227,44.751,1084.0,,,
276,10/20/22 10:11:43 AM,68.270,44.753,1115.6,,,
277,10/20/22 10:16:43 AM,68.313,44.756,1147.1,,,
278,10/20/22 10:21:43 AM,68.356,44.759,1178.6,,,
279,10/20/22 10:26:43 AM,68.443,44.733,1202.3,,,
280,10/20/22 10:31:43 AM,68.484,44.704,1225.9,,,
281,10/20/22 10:36:43 AM,68.571,44.709,1249.6,,,
282,10/20/22 10:41:43 AM,68.657,44.683,1265.3,,,
283,10/20/22 10:46:43 AM,68.698,44.654,1289.0,,,
284,10/20/22 10:51:43 AM,68.785,44.628,1304.8,,,
285,10/20/22 10:56:43 AM,68.871,44.634,1312.6,,,
286,10/20/22 11:01:43 AM,68.999,44.642,1336.3,,,
287,10/20/22 11:06:43 AM,69.085,44.616,1344.2,,,
288,10/20/22 11:11:43 AM,69.170,44.589,1352.1,,,
289,10/20/22 11:16:43 AM,69.256,44.595,1383.6,,,
290,10/20/22 11:21:43 AM,69.343,44.601,1399.4,,,
291,10/20/22 11:26:43 AM,69.471,44.577,1415.1,,,
292,10/20/22 11:31:43 AM,69.557,44.583,1430.9,,,
293,10/20/22 11:36:43 AM,69.643,44.589,1454.6,,,
294,10/20/22 11:41:43 AM,69.771,44.565,1478.2,,,
295,10/20/22 11:46:43 AM,69.901,44.574,1494.0,,,
296,10/20/22 11:51:43 AM,69.985,44.579,1517.6,,,
297,10/20/22 11:56:43 AM,70.115,44.588,1533.4,,,
298,10/20/22 12:01:43 PM,70.243,44.596,1557.0,,,
299,10/20/22 12:06:43 PM,70.329,44.602,1572.8,,,
300,10/20/22 12:11:43 PM,70.459,44.643,1604.3,,,
301,10/20/22 12:16:43 PM,70.587,44.651,1628.0,,,
302,10/20/22 12:21:43 PM,70.673,44.657,1659.5,,,
303,10/20/22 12:26:43 PM,70.803,44.633,1706.8,,,
304,10/20/22 12:31:43 PM,70.930,44.642,1754.1,,,
305,10/20/22 12:36:43 PM,71.060,44.650,1825.1,,,
306,10/20/22 12:41:43 PM,71.190,44.659,1903.9,,,
307,10/20/22 12:46:43 PM,71.317,44.668,2006.4,,,
308,10/20/22 12:51:43 PM,71.490,44.679,2124.7,,,
309,10/20/22 12:56:43 PM,71.620,44.687,2235.0,,,
310,10/20/22 01:01:43 PM,71.748,44.664,2321.8,,,
311,10/20/22 01:06:43 PM,71.877,44.640,2377.0,,,
312,10/20/22 01:11:43 PM,72.007,44.617,2408.5,,,
313,10/20/22 01:16:43 PM,72.136,44.657,2416.4,,,
314,10/20/22 01:21:43 PM,72.264,44.666,2408.5,,,
315,10/20/22 01:26:43 PM,72.394,44.642,2384.8,,,
316,10/20/22 01:31:43 PM,72.523,44.651,2329.7,,,
317,10/20/22 01:36:43 PM,72.610,44.657,2235.0,,,
318,10/20/22 01:41:43 PM,72.739,44.665,2116.8,,,
319,10/20/22 01:46:43 PM,72.826,44.671,2006.4,,,
320,10/20/22 01:51:43 PM,72.912,44.676,1903.9,,,
321,10/20/22 01:56:43 PM,72.997,44.714,1825.1,,,
322,10/20/22 02:01:43 PM,73.083,44.720,1754.1,,,
323,10/20/22 02:06:43 PM,73.170,44.726,1699.0,,,
324,10/20/22 02:11:43 PM,73.256,44.731,1667.4,,,
325,10/20/22 02:16:43 PM,73.342,44.737,1635.9,,,
326,10/20/22 02:21:43 PM,73.472,44.778,1596.5,,,
327,10/20/22 02:26:43 PM,73.558,44.784,1580.7,,,
328,10/20/22 02:31:43 PM,73.645,44.789,1549.2,,,
329,10/20/22 02:36:43 PM,73.731,44.827,1525.5,,,
330,10/20/22 02:41:43 PM,73.818,44.833,1501.9,,,
331,10/20/22 02:46:43 PM,73.904,44.839,1486.1,,,
332,10/20/22 02:51:43 PM,73.990,44.844,1462.4,,,
333,10/20/22 02:56:43 PM,74.077,44.850,1446.7,,,
334,10/20/22 03:01:43 PM,74.163,44.888,1430.9,,,
335,10/20/22 03:06:43 PM,74.250,44.926,1407.3,,,
336,10/20/22 03:11:43 PM,74.338,44.932,1399.4,,,
337,10/20/22 03:16:43 PM,74.424,44.938,1383.6,,,
338,10/20/22 03:21:43 PM,74.511,44.943,1375.7,,,
339,10/20/22 03:26:43 PM,74.597,44.949,1367.8,,,
340,10/20/22 03:31:43 PM,74.683,44.955,1359.9,,,
341,10/20/22 03:36:43 PM,74.770,44.993,1352.1,,,
342,10/20/22 03:41:43 PM,74.856,44.998,1344.2,,,
343,10/20/22 03:46:43 PM,74.943,45.036,1328.4,,,
344,10/20/22 03:51:43 PM,75.029,45.042,1320.5,,,
345,10/20/22 03:56:43 PM,75.117,45.048,1304.8,,,
346,10/20/22 04:01:43 PM,75.160,45.083,1281.1,,,
347,10/20/22 04:06:43 PM,75.247,45.057,1249.6,,,
348,10/20/22 04:11:43 PM,75.333,45.095,1225.9,,,
349,10/20/22 04:16:43 PM,75.376,45.130,1194.4,,,
350,10/20/22 04:21:43 PM,75.463,45.136,1162.9,,,
351,10/20/22 04:26:43 PM,75.551,45.141,1131.3,,,
352,10/20/22 04:31:43 PM,75.594,45.209,1099.8,,,
353,10/20/22 04:36:43 PM,75.681,45.214,1060.4,,,
354,10/20/22 04:41:43 PM,75.724,45.217,1036.7,,,
355,10/20/22 04:46:43 PM,75.810,45.255,989.4,,,
356,10/20/22 04:51:43 PM,75.853,45.258,957.9,,,
357,10/20/22 04:56:43 PM,75.898,45.261,918.5,,,
358,10/20/22 05:01:43 PM,75.942,45.296,886.9,,,
359,10/20/22 05:06:43 PM,76.028,45.334,847.5,,,
360,10/20/22 05:11:43 PM,76.071,45.337,808.1,,,
361,10/20/22 05:16:43 PM,76.114,45.372,768.7,,,
362,10/20/22 05:21:43 PM,76.158,45.375,729.2,,,
363,10/20/22 05:26:43 PM,76.203,45.443,674.1,,,
364,10/20/22 05:31:43 PM,76.246,45.446,634.6,,,
365,10/20/22 05:36:43 PM,76.246,45.446,587.3,,,
366,10/20/22 05:41:43 PM,76.289,45.481,540.0,,,
367,10/20/22 05:46:43 PM,76.332,45.516,492.7,,,
368,10/20/22 05:51:43 PM,76.332,45.516,445.4,,,
369,10/20/22 05:56:43 PM,76.375,45.584,398.1,,,
370,10/20/22 06:01:43 PM,76.375,45.616,350.8,,,
371,10/20/22 06:06:43 PM,76.419,45.651,303.5,,,
372,10/20/22 06:11:43 PM,76.419,45.651,256.2,,,
373,10/20/22 06:16:43 PM,76.419,45.715,208.9,,,
374,10/20/22 06:21:43 PM,76.464,45.751,161.6,,,
375,10/20/22 06:26:43 PM,76.464,45.815,114.3,,,
376,10/20/22 06:31:43 PM,76.464,45.847,74.9,,,
377,10/20/22 06:36:43 PM,76.464,45.912,43.4,,,
378,10/20/22 06:41:43 PM,76.419,45.941,27.6,,,
379,10/20/22 06:46:43 PM,76.419,45.973,19.7,,,
380,10/20/22 06:51:43 PM,76.419,46.006,11.8,,,
381,10/20/22 06:56:43 PM,76.375,46.003,11.8,,,
382,10/20/22 07:01:43 PM,76.375,46.035,11.8,,,
383,10/20/22 07:06:43 PM,76.375,46.035,11.8,,,
384,10/20/22 07:11:43 PM,76.332,46.064,11.8,,,
385,10/20/22 07:16:43 PM,76.289,46.061,11.8,,,
386,10/20/22 07:21:43 PM,76.289,46.061,11.8,,,
387,10/20/22 07:26:43 PM,76.246,46.090,11.8,,,
388,10/20/22 07:31:43 PM,76.203,46.088,11.8,,,
389,10/20/22 07:36:43 PM,76.203,46.088,11.8,,,
390,10/20/22 07:41:43 PM,76.158,46.117,11.8,,,
391,10/20/22 07:46:43 PM,76.158,46.149,11.8,,,
392,10/20/22 07:51:43 PM,76.114,46.114,11.8,,,
393,10/20/22 07:56:43 PM,76.071,46.143,11.8,,,
394,10/20/22 08:01:43 PM,76.028,46.140,11.8,,,
395,10/20/22 08:06:43 PM,76.028,46.172,11.8,,,
396,10/20/22 08:11:43 PM,75.985,46.202,11.8,,,
397,10/20/22 08:16:43 PM,75.942,46.199,11.8,,,
398,10/20/22 08:21:43 PM,75.898,46.196,11.8,,,
399,10/20/22 08:26:43 PM,75.898,46.228,11.8,,,
400,10/20/22 08:31:43 PM,75.853,46.225,11.8,,,
401,10/20/22 08:36:43 PM,75.810,46.254,11.8,,,
402,10/20/22 08:41:43 PM,75.767,46.251,11.8,,,
403,10/20/22 08:46:43 PM,75.724,46.248,11.8,,,
404,10/20/22 08:51:43 PM,75.724,46.313,11.8,,,
405,10/20/22 08:56:43 PM,75.637,46.339,11.8,,,
406,10/20/22 09:01:43 PM,75.594,46.400,11.8,,,
407,10/20/22 09:06:43 PM,75.594,46.432,11.8,,,
408,10/20/22 09:11:43 PM,75.551,46.429,11.8,,,
409,10/20/22 09:16:43 PM,75.508,46.491,11.8,,,
410,10/20/22 09:21:43 PM,75.463,46.488,11.8,,,
411,10/20/22 09:26:43 PM,75.420,46.517,11.8,,,
412,10/20/22 09:31:43 PM,75.376,46.546,11.8,,,
413,10/20/22 09:36:43 PM,75.333,46.543,11.8,,,
414,10/20/22 09:41:43 PM,75.290,46.572,11.8,,,
415,10/20/22 09:46:43 PM,75.247,46.601,11.8,,,
416,10/20/22 09:51:43 PM,75.204,46.630,11.8,,,
417,10/20/22 09:56:43 PM,75.160,46.627,11.8,,,
418,10/20/22 10:01:43 PM,75.117,46.657,11.8,,,
419,10/20/22 10:06:43 PM,75.117,46.689,11.8,,,
420,10/20/22 10:11:43 PM,75.029,46.715,11.8,,,
421,10/20/22 10:16:43 PM,75.029,46.715,11.8,,,
